SDRs per currency unit for the period  January 02, 2003 - December 15, 2017;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Date;ALGERIAN DINAR   (DZD)                     ;Brunei dollar   (BND)                     ;Canadian dollar   (CAD)                     ;Colombian peso   (COP)                     ;euro   (EUR)                     ;Iranian rial   (IRR)                     ;Kazakhstani tenge   (KZT)                     ;Kuwaiti dinar   (KWD)                     ;Libyan dinar   (LYD)                     ;Qatar riyal   (QAR)                     ;rial Omani   (OMR)                     ;Russian ruble   (RUB)                     ;Saudi Arabian riyal   (SAR)                     ;U.A.E. dirham   (AED)                     ;U.K. pound sterling   (GBP)                     ;U.S. dollar   (USD)                     ;Venezuelan bolivar   (VEB)                     
18-Aug-2003;;0,412802;0,518785;;0,807301;8,67009E-05;;2,40911;0,5175;0,198236;1,87667;0,0237951;0,192421;0,196481;1,14854;0,721578;0,000452117
19-Aug-2003;;0,413551;0,516784;0,000253015;0,801065;8,70001E-05;;2,41514;0,5175;0,198891;1,88287;0,0238728;0,193057;0,197131;1,14849;0,723963;0,000453611
20-Aug-2003;;0,413226;0,515649;0,00025203;0,803343;8,71717E-05;;2,41242;0,5175;0,198666;1,88074;0,0238575;0,192839;0,196908;1,14987;0,723146;0,000453099
21-Aug-2003;;0,41667;0,515198;0,000253383;0,79825;8,70105E-05;;2,42197;0,5175;0,1992;1,8858;0,0239105;0,193357;0,197437;1,14811;0,725089;0,000454316
22-Aug-2003;;0,417367;0,515795;0,000254847;0,792233;8,70105E-05;;;0,5175;0,199786;1,89134;0,0239927;0,193925;0,198018;1,14617;0,72722;0,000455652
25-Aug-2003;;0,41705;0,520396;0,000256036;0,79206;8,73013E-05;;2,42325;0,5175;0,199852;1,89197;0,0240075;0,19399;0,198083;1,14422;0,727461;0,000455803
26-Aug-2003;;0,417345;0,523838;0,000256645;0,789364;8,71944E-05;;2,43108;0,5175;0,200498;1,89808;0,0240378;0,194616;0,198723;1,14135;0,729811;0,000457275
27-Aug-2003;;0,414643;0,519006;0,000255435;0,7937;8,74128E-05;;2,42356;0,5175;0,199917;1,89258;0,0239441;0,194053;0,198148;1,14285;0,727698;0,000455951
28-Aug-2003;;0,416026;0,522102;0,000255842;0,789769;8,72014E-05;;2,42891;0,5175;0,200378;1,89695;0,0239112;0,194501;0,198605;1,14199;0,729377;0,000457003
29-Aug-2003;;0,413177;0,524205;0,000255098;0,793383;8,72014E-05;;;0,5175;0,199471;1,88836;0,023803;0,19362;0,197706;1,1472;0,726076;0,000454935
1-Sep-2003;;0,413072;;0,000255839;0,794718;8,70801E-05;;2,41923;0,5175;0,199115;1,88499;0,0237276;0,193274;0,197352;1,13899;0,724777;0,000454121
2-Sep-2003;;0,41516;0,524687;0,000257015;0,789924;0,000087101;;2,42865;0,5175;0,20003;1,89365;0,0238297;0,194162;0,198259;1,14153;0,728108;0,000456208
3-Sep-2003;;0,414802;0,527963;0,000256676;0,78632;0,000087251;;2,42953;0,5175;0,200336;1,89655;0,0238277;0,194459;0,198563;1,14043;0,729222;0,000456906
4-Sep-2003;;0,415319;0,530529;0,000257732;0,788058;8,73323E-05;;2,42863;0,5175;0,200129;1,89459;0,0237754;0,194258;0,198358;1,14574;0,728469;0,000456434
5-Sep-2003;;0,412149;0,529231;0,000257613;0,792605;8,73323E-05;;;0,5175;0,199349;1,8872;0,0236481;0,193501;0,197584;1,14831;0,725629;0,000454655
8-Sep-2003;;0,410093;0,526476;0,000255859;0,798929;8,72419E-05;;2,40908;0,5175;0,198253;1,87683;0,0235052;0,192438;0,196499;1,14654;0,721641;0,000452156
9-Sep-2003;;0,410393;0,527288;0,000255364;0,802672;8,64552E-05;;2,4121;0,5175;0,198037;1,87479;0,0235261;0,192228;0,196285;1,14169;0,720855;0,000451664
10-Sep-2003;;0,410572;0,526478;0,000254988;0,803396;8,64552E-05;;2,41185;0,5175;0,197559;1,87026;0,023477;0,191764;0,195811;1,14375;0,719116;0,000450574
11-Sep-2003;;0,411166;0,524379;0,000254461;0,806417;0,000086173;;2,41387;0,5175;0,197507;1,86976;0,0234509;0,191713;0,195759;1,14596;0,718924;0,000450454
12-Sep-2003;;0,411768;0,52847;0,000254541;0,804725;0,000086173;;;0,5175;0,197886;1,87336;0,0234941;0,192081;0,196135;1,14665;0,720305;0,000451319
15-Sep-2003;;0,409526;;0,000254018;0,809492;8,62328E-05;;2,4103;0,5175;0,197135;1,86624;0,0233731;0,191352;0,19539;1,15012;0,717571;0,000449606
16-Sep-2003;;0,410057;0,524777;0,00025435;0,807145;8,60707E-05;;2,41453;0,5175;0,197368;1,86845;0,0234008;0,191579;0,195622;1,14423;0,71842;0,000450138
17-Sep-2003;;0,410782;0,525978;0,000254459;0,805626;8,61934E-05;;2,41282;0,5175;0,197401;1,86876;0,0234204;0,19161;0,195654;1,14887;0,718539;0,000450212
18-Sep-2003;;0,409208;0,524462;0,0002534;0,807707;8,62076E-05;;2,40598;0,5175;0,196543;1,86064;0,0233891;0,190778;0,194804;;0,715418;0,000448257
19-Sep-2003;;0,408845;0,530388;0,000252163;0,808287;8,62076E-05;;;0,5175;0,196302;1,85836;0,0233815;0,190544;0,194565;;0,714539;0,000447706
22-Sep-2003;;0,407866;0,524191;0,000248235;0,809799;8,58539E-05;;2,39004;0,5175;0,193994;1,83651;0,023159;0,188303;0,192277;1,16322;0,706138;0,000442442
23-Sep-2003;;0,407583;0,519996;0,000246671;0,808582;0,00008473;;;0,5175;0,19377;1,83439;0,0231255;0,188086;0,192055;1,16682;0,705323;0,000441932
24-Sep-2003;;0,406535;0,521113;0,000246211;0,809206;;;2,39211;0,5175;0,193886;1,83549;0,0231764;0,188198;0,19217;1,16808;0,705744;0,000442195
25-Sep-2003;;0,40712;0,523737;0,000245649;0,810922;8,46929E-05;;;0,5175;0,19384;1,83506;0,0231549;0,188154;0,192125;1,16964;0,705579;0,000442092
26-Sep-2003;;0,40775;0,521141;0,000245852;0,810911;8,46929E-05;;;0,5175;0,193939;1,83599;0,0231457;0,18825;0,192223;1,17228;0,705938;0,000442317
29-Sep-2003;;0,409112;0,522339;0,000245739;0,807538;0,000084696;;2,40274;0,5175;0,194385;1,84021;0,0231139;0,188683;0,192664;1,16599;0,70756;0,000443333
30-Sep-2003;;0,404629;0,517922;0,000242059;0,814943;8,48595E-05;;2,37504;0,5175;0,192143;1,81899;0,0228457;0,186507;0,190443;1,17052;0,699402;0,000438222
1-Oct-2003;;0,405398;0,51986;0,000242632;0,81787;8,49105E-05;;2,37969;0,5175;0,19252;1,82255;0,022924;0,186872;0,190816;1,16195;0,700771;0,00043908
2-Oct-2003;;0,406316;0,523547;0,000240974;0,819154;0,000084116;;2,37915;0,5175;0,192476;1,82214;0,0229953;0,18683;0,190772;1,16589;0,700611;0,000438979
3-Oct-2003;;0,405355;0,52127;0,000240761;0,817366;0,000084116;;;0,5175;0,192154;1,81909;0,022979;0,186517;0,190453;1,16799;0,69944;0,000438246
6-Oct-2003;;0,406282;0,523947;0,000243822;0,813616;8,39258E-05;;2,38612;0,5175;0,19304;1,82748;0,0230681;0,187377;0,191332;1,16994;0,702665;0,000440266
7-Oct-2003;;0,404295;0,524848;0,000242884;0,821092;8,42627E-05;;2,37147;0,5175;0,191685;1,81465;0,0229654;0,186062;0,189989;1,16801;0,697733;0,000437176
8-Oct-2003;;0,405081;0,522845;0,000243042;0,821449;;;2,3727;0,5175;0,191557;1,81344;0,0229535;0,185938;0,189861;1,15795;0,697266;0,000436883
9-Oct-2003;;0,403999;0,519599;0,000241105;0,820694;8,45494E-05;;2,36911;0,5175;0,191267;1,81069;0,0230267;0,185656;0,189574;1,15863;0,696211;0,000436222
10-Oct-2003;;0,403528;0,527046;0,000241789;0,820402;8,36353E-05;;;0,5175;0,191199;1,81005;0,0230185;0,18559;0,189507;1,15829;0,695964;0,000436068
13-Oct-2003;;0,406637;;;0,816574;8,34817E-05;;2,37739;;0,191935;1,81702;0,0232453;0,186305;0,190236;1,15884;0,698643;0,000437746
14-Oct-2003;;0,404874;0,529338;0,000244165;0,81493;8,34487E-05;;2,38362;0,5175;0,192438;1,82178;0,0231678;0,186793;;1,16321;0,700473;0,000438893
15-Oct-2003;;0,401128;0,527568;0,000243814;0,815202;0,000083939;;2,37726;0,5175;0,191924;1,81692;0,0231914;0,186295;0,190226;1,16737;0,698605;0,000437722
16-Oct-2003;;0,402671;0,532476;0,000243716;0,813475;8,37257E-05;;2,38325;0,5175;0,192408;1,8215;0,0232484;0,186764;0,190706;1,17129;0,700366;0,000438826
17-Oct-2003;;0,402957;0,533523;0,000244311;0,81125;8,37257E-05;;;0,5175;0,192479;1,82216;0,0232965;0,186833;0,190775;1,17193;0,700622;0,000438986
20-Oct-2003;;0,401818;0,530003;0,000244131;0,813385;8,39674E-05;;2,38012;0,5175;0,192155;1,8191;0,0233009;0,186519;0,190455;1,17262;0,699445;0,000438249
21-Oct-2003;;0,40167;0,532467;0,000244563;0,814206;8,37762E-05;;2,38375;0,5175;0,192449;1,82188;0,0234036;0,186803;0,190746;1,17091;0,700513;0,000438918
22-Oct-2003;;0,400835;0,535922;0,00024395;0,817101;8,38548E-05;;2,3777;0,5175;0,19196;1,81726;0,023353;0,186329;0,190261;1,17429;0,698735;0,000437804
23-Oct-2003;;0,401476;0,531835;0,000242494;0,820257;8,37108E-05;;2,36825;0,5175;0,191198;1,81004;0,0232645;0,185589;0,189506;1,17687;0,695959;0,000436065
24-Oct-2003;;;0,532658;0,000242339;0,820112;8,37108E-05;;;0,5175;0,191245;1,81048;0,0232698;0,185635;0,189552;1,17932;0,696131;0,000436172
27-Oct-2003;;0,398873;0,530633;0,000243269;0,816762;0,000083449;;2,36579;0,5175;0,190999;1,80815;0,0231093;0,185396;0,189308;1,17821;0,695235;0,000435611
28-Oct-2003;;0,399417;0,531794;0,000241789;0,813635;;;2,37188;0,5175;0,19149;1,8128;0,0232857;0,185873;0,189795;1,17839;0,697023;0,000436731
29-Oct-2003;;0,39978;0,530975;0,00024152;0,812526;8,34959E-05;;2,36641;0,5175;0,191049;1,80863;0,0233214;0,185445;0,189358;1,18527;0,695418;0,000435726
30-Oct-2003;;0,401082;0,532035;0,000242317;0,816211;8,33038E-05;;2,36661;0,5175;0,191065;1,80878;0,0232925;0,18546;0,189374;1,18509;0,695476;0,000435762
31-Oct-2003;;0,402207;0,529235;0,00024216;0,811718;8,33038E-05;;;0,5175;0,191877;1,81647;0,0233237;0,186249;0,190179;1,18147;0,698432;0,000437614
3-Nov-2003;;0,401804;0,525184;;0,810885;8,36645E-05;;2,37848;0,5175;0,192226;1,81977;0,0233669;0,186587;0,190525;1,18704;0,699702;0,00043841
4-Nov-2003;;0,403481;0,528432;0,000244566;0,8072;8,37565E-05;;2,38746;0,5175;0,193371;1,83062;0,0235718;0,187699;0,19166;1,1799;0,703872;0,000441023
5-Nov-2003;;0,403943;0,528497;0,000245199;0,807227;8,42559E-05;;2,3865;0,5175;0,193293;1,82988;0,0236005;0,187623;0,191583;1,179;0,703588;0,000440845
6-Nov-2003;;0,403968;0,526861;0,000246411;0,805818;8,42214E-05;;2,38733;0,5175;0,193361;1,83051;0,0236096;0,187689;0,19165;1,17765;0,703833;0,000440998
7-Nov-2003;;0,404937;0,532594;0,000247005;0,805386;8,42214E-05;;;0,5175;0,19368;1,83354;;0,187999;0,191966;1,17346;0,704995;0,000441726
10-Nov-2003;;0,403998;0,535961;0,000247003;0,806602;8,43598E-05;;2,38258;0,5175;0,192976;1,82687;0,0235626;0,187315;0,191268;1,17383;0,702431;0,00044012
11-Nov-2003;;0,404875;;0,000247209;0,807289;;;2,3817;0,5175;0,192905;1,8262;0,0235597;0,187246;0,191198;1,17088;0,702174;0,000439959
12-Nov-2003;;0,403477;0,538228;0,000246412;0,811898;8,39719E-05;;2,37403;0,5175;0,192284;1,82032;0,0234788;0,186643;0,190582;1,17067;0,699912;0,000438541
13-Nov-2003;;0,403231;0,536493;0,000245011;0,81436;8,37116E-05;;2,36588;0,5175;0,191546;1,81333;0,0233506;0,185927;0,189851;1,1735;0,697226;0,000436858
14-Nov-2003;;0,403777;0,532671;0,000243662;0,817075;8,37116E-05;;;0,5175;0,190796;1,80623;0,0232907;0,185199;0,189107;1,17384;0,694496;0,000435148
17-Nov-2003;;0,40415;;;0,820116;8,30937E-05;;2,35798;0,5175;0,190905;1,80727;0,0233208;0,185306;0,189216;1,17479;0,694896;0,000435398
18-Nov-2003;;0,404515;0,534746;0,000245012;0,820282;8,19158E-05;;2,36326;0,5175;0,191333;1,81132;0,0233706;0,185721;0,18964;1,17568;0,696453;0,000436374
19-Nov-2003;;0,40434;0,531179;0,000244491;0,824639;8,33276E-05;;2,34948;0,5175;0,190218;1,80076;0,0232384;0,184638;0,188534;1,17568;0,692392;0,00043383
20-Nov-2003;;0,403802;0,531364;0,000244815;0,824097;8,28913E-05;;2,34813;0,5175;0,190109;1,79973;0,0232148;0,184532;0,188426;1,17888;0,691995;0,000433581
21-Nov-2003;;0,402347;0,531361;0,000244725;0,824413;8,28913E-05;;;0,5175;0,190341;1,80193;0,0232514;0,184758;0,188657;1,17949;0,692842;0,000434112
24-Nov-2003;;0,40301;0,526117;0,000244951;0,82145;8,29354E-05;;2,35762;0,5175;0,190876;1,807;0,0233656;0,185277;0,189187;1,1785;0,69479;0,000435332
25-Nov-2003;;;0,529968;0,000245207;0,818797;8,31588E-05;;;0,5175;0,191182;1,80989;0,0234026;0,185574;0,18949;1,18122;0,695901;0,000436028
26-Nov-2003;;0,404075;0,532581;0,000244663;0,821627;;;;0,5175;0,190837;1,80662;0,0233604;0,185239;0,189148;1,18006;0,694646;0,000435242
27-Nov-2003;;0,401659;0,52876;0,000243695;0,823353;8,30719E-05;;;0,5175;0,190049;1,79916;0,0232633;0,184474;0,188367;1,18529;0,691777;0,000433444
28-Nov-2003;;0,399905;0,532056;0,000243152;0,827869;8,30719E-05;;;0,5175;0,189625;1,79515;0,02321;0,184063;0,187947;1,18741;0,690236;0,000432479
1-Dec-2003;;0,399959;0,529256;0,000243032;0,82841;8,30917E-05;;2,33882;0,5175;0,189354;1,79259;0,0232041;0,1838;0,187679;1,18889;0,68925;0,000431861
2-Dec-2003;;0,401331;0,532346;0,000244282;0,827583;8,24561E-05;;2,34507;0,5175;0,18986;1,79738;;0,184291;0,18818;1,18785;0,691092;0,000433015
3-Dec-2003;;0,399147;0,527989;0,000243571;0,830408;8,26662E-05;;2,32838;0,5175;0,188509;1,78459;0,0231074;0,18298;0,186841;1,18708;0,686174;0,000429934
4-Dec-2003;;0,400547;0,523898;0,000244196;0,830038;8,21763E-05;;2,33274;0,5175;0,188862;1,78793;0,0231504;0,183322;0,187191;1,18532;0,687459;0,000430739
5-Dec-2003;;0,400419;0,527037;0,000244206;0,831005;8,21763E-05;;;0,5175;0,188879;1,78809;0,0232018;0,183339;0,187208;1,1837;0,68752;0,000430777
8-Dec-2003;;0,399245;0,527368;0,000243421;0,835255;8,23379E-05;;2,31974;0,5175;0,18781;1,77796;0,0231344;0,182301;0,186148;1,18582;0,683627;0,000428338
9-Dec-2003;;0,398491;0,520607;0,000242691;0,83548;8,19596E-05;;2,31279;0,5175;0,187247;1,77264;0,023063;0,181754;0,18559;1,18765;0,681579;0,000427055
10-Dec-2003;;0,398831;0,522363;0,00024203;0,836166;8,18419E-05;;2,31828;0,5175;0,187692;1,77685;0,0231299;0,182186;0,186031;1,1915;0,683198;0,000428069
11-Dec-2003;;0,399474;0,516337;0,000243236;0,834588;8,20957E-05;;2,32378;0,5175;0,188137;1,78106;0,023262;0,182618;0,186472;1,19412;0,684818;0,000429084
12-Dec-2003;;0,398822;0,518923;0,000242987;0,836193;8,20957E-05;;;0,5175;0,187468;1,77473;0,0231793;0,181969;0,185809;1,19253;0,682384;0,000427559
15-Dec-2003;;0,400107;0,52056;0,000243067;0,836169;8,20174E-05;;2,32;0,5175;0,18783;1,77816;0,0232662;0,182321;0,186168;1,19067;0,683703;0,000428385
16-Dec-2003;;0,398464;0,516192;0,000242407;0,839664;8,21563E-05;;2,30911;0,5175;0,186949;1,76982;0,0232219;0,181466;0,185295;1,18815;0,680496;0,000426376
17-Dec-2003;;0,398265;0,513648;0,000243688;0,839699;8,18788E-05;;2,30959;0,5175;0,186988;1,77018;0,0232678;0,181503;0,185333;1,19152;0,680635;0,000426463
18-Dec-2003;;0,396862;0,510051;0,000242543;0,840874;8,18561E-05;;;0,5175;0,186253;1,76322;0,0231818;0,180789;0,184604;1,19857;0,67796;0,000424787
19-Dec-2003;;0,397183;0,506285;0,000242095;0,842276;8,18561E-05;;;0,5175;0,186338;1,76403;0,0231927;0,180872;0,184689;1,19911;0,67827;0,000424981
22-Dec-2003;;0,396553;0,508892;0,000241402;0,842515;8,15718E-05;;2,29925;0,5175;0,186151;1,76226;0,0231481;0,180691;0,184504;1,19534;0,67759;0,000424555
23-Dec-2003;;0,397172;0,512215;0,000241421;0,840391;8,15683E-05;;2,30123;0,5175;0,186311;1,76378;0,0231893;0,180846;0,184662;1,19711;0,678172;0,00042492
24-Dec-2003;;0,396831;0,517209;0,000241563;0,841078;8,16486E-05;;2,30033;0,5175;0,186238;1,76308;0,0231802;0,180775;0,18459;1,19874;0,677906;0,000424753
26-Dec-2003;;0,397465;;0,000241998;;8,16263E-05;;;0,5175;0,185946;1,76032;0,0231373;0,180491;0,1843;1,19991;0,676843;0,000424087
29-Dec-2003;;0,396142;0,515523;0,000241678;0,844359;8,16781E-05;;2,2923;0,5175;0,185588;1,75693;0,0229351;0,180144;0,183946;1,19983;0,675541;0,000423271
30-Dec-2003;;0,397009;0,518217;0,000242875;0,84397;0,000081351;;2,2918;0,5175;0,185547;1,75655;0,02293;0,180105;0,183905;1,19943;0,675392;0,000423178
31-Dec-2003;;0,395673;0,520706;;0,84995;0,000081353;;2,28355;0,5175;0,184879;1,75022;0,0228475;0,179456;0,183243;1,20103;0,672961;0,000421655
2-Jan-2004;;0,396028;0,521743;0,00024226;0,847503;8,10699E-05;;;;0,184904;1,75045;;0,17948;0,183267;1,20193;0,673049;0,00042171
5-Jan-2004;;0,394266;0,52348;0,00024126;0,848287;8,10699E-05;;;0,5175;0,184124;1,74307;0,0227541;0,178723;0,182495;1,20611;0,670212;0,000419932
6-Jan-2004;;0,393218;0,521192;0,000240423;0,852249;8,07871E-05;;2,26711;0,5175;0,183548;1,73762;0,0228455;0,178164;0,181924;1,21657;0,668116;0,000418619
7-Jan-2004;;0,394696;0,520042;0,000242218;0,849389;8,05636E-05;;2,27322;0,5175;0,184043;1,74231;0,0229071;0,178645;0,182415;1,21523;0,669918;0,000419748
8-Jan-2004;;0,395561;0,525074;0,000243388;0,848329;8,07811E-05;;2,27847;0,5175;0,184468;1,74633;;0,179057;0,182836;1,21683;0,671465;0,000420717
9-Jan-2004;;0,394004;0,526063;0,000242714;0,850423;8,07811E-05;;;0,5175;0,183428;1,73649;0,0230299;0,178048;0,181805;1,22619;0,667679;0,000418345
12-Jan-2004;;0,392987;0,521997;0,000241371;0,852826;8,05692E-05;;2,25591;0,5175;0,182642;1,72904;0,023027;0,177284;0,181025;1,23144;0,664816;0,000416551
13-Jan-2004;;0,393934;0,52441;0,000242354;0,851024;8,02141E-05;;2,26509;0,5175;0,183385;1,73608;0,0231104;0,178006;0,181762;1,23158;0,667522;0,000418247
14-Jan-2004;;0,394864;0,519592;0,000242067;0,848667;8,03758E-05;;2,26896;0,5175;0,183699;1,73905;0,0231619;0,17831;0,182073;1,22767;0,668663;0,000418962
15-Jan-2004;;0,395342;0,516299;0,000243935;0,846678;8,05134E-05;;2,27385;0,5175;0,184095;1,7428;0,0232035;0,178695;0,182466;1,222;0,670105;0,000419865
16-Jan-2004;;0,396083;0,51865;0,000247117;0,840909;8,05134E-05;;;0,5175;0,184919;1,7506;0,0233073;0,179494;0,183282;1,21933;0,673104;0,000421744
19-Jan-2004;;0,39698;0,52076;0,0002485;0,83899;;;2,30092;0,5175;0,186286;1,76354;0,0235477;0,180822;0,184637;1,21098;0,678081;0,000424863
20-Jan-2004;;0,393717;0,524211;0,000247092;0,845227;;;2,28789;0,5175;0,185231;1,75355;0,0234231;0,179797;0,183592;1,21889;0,67424;0,000422456
21-Jan-2004;;0,393855;0,515442;0,000245551;0,845347;8,06894E-05;;2,27532;0,5175;0,184214;1,74392;0,0232805;0,17881;0,182584;1,22735;0,670538;0,000420137
22-Jan-2004;;;0,515152;0,000243727;0,849025;8,03328E-05;;2,26671;0,5175;0,183516;1,73732;;0,178133;0,181892;1,23165;0,667998;0,000418545
23-Jan-2004;;;0,508238;0,000243087;0,846249;8,03328E-05;;;0,5175;0,183175;1,73409;0,0233529;0,177802;0,181554;1,2319;0,666758;0,000417768
26-Jan-2004;;0,395563;0,510866;0,000244229;0,843874;7,98037E-05;;2,27714;0,5175;0,184361;1,74531;0,0235495;0,178953;0,182729;1,22665;0,671073;0,000420472
27-Jan-2004;;0,39685;0,516097;0,000243398;0,842964;8,02912E-05;;2,28522;0,5175;0,185015;1,75151;0,0236185;0,179588;0,183378;1,21666;0,673455;0,000421964
28-Jan-2004;;0,394914;0,506722;0,000244761;0,841387;0,000080499;;2,2726;0,5175;0,183993;1,74183;0,0235118;0,178596;0,182365;1,22829;0,669734;0,000419633
29-Jan-2004;;0,395606;0,504036;0,00024704;0,838265;0,000080499;;2,28141;0,5175;0,184707;1,74859;0,0235976;0,179289;0,183072;1,22687;0,672333;0,000421261
30-Jan-2004;;0,396637;0,508954;0,000246329;0,836015;0,000080499;;;0,5175;0,185461;1,75573;0,0236921;0,180021;0,183819;1,22243;0,675077;0,000422981
2-Feb-2004;;;0,502992;0,000245474;0,83888;;;;0,5175;0,184946;1,75086;0,0236003;0,179521;0,183309;1,22671;0,673204;0,000421807
3-Feb-2004;;0,395288;0,501071;0,000244739;0,843361;;;;0,5175;0,184102;1,74287;0,0234144;0,178702;0,182473;1,2317;0,670132;0,000419882
4-Feb-2004;;0,395863;0,503153;0,000244079;0,839799;8,00064E-05;;;0,5175;0,184218;1,74396;0,023505;0,178814;0,182587;1,23234;0,670552;0,000420145
5-Feb-2004;;0,39573;0,503197;0,000243653;0,843323;8,00754E-05;;2,2742;0,5175;0,184123;1,74306;0,0235238;0,178722;0,182494;1,22809;0,670208;0,00041993
6-Feb-2004;;0,396337;0,505747;0,00024453;0,842184;8,00754E-05;;;0,5175;0,184667;1,74821;0,0235241;0,17925;0,183033;1,23232;0,672188;0,00042117
9-Feb-2004;;0,394929;0,500815;0,000241658;0,847047;8,02612E-05;;2,26089;0,5175;0,183045;1,73286;0,0233834;0,177676;0,181425;1,23949;0,666284;0,000347893
10-Feb-2004;;0,395019;0,500217;0,000242502;0,848472;;;2,25564;0,5175;0,18262;1,72884;0,0233202;0,177263;0,181004;1,24406;0,664738;0,000347085
11-Feb-2004;;0,398365;0,506004;0,000243781;0,845582;;;2,26285;0,5175;0,183204;1,73436;0,0233731;0,17783;0,181583;1,24717;0,666863;0,000348195
12-Feb-2004;;0,39651;0,502559;0,000242214;0,848677;;;2,24949;0,5175;0,182122;1,72412;0,0232458;0,17678;0,180511;1,25452;0,662925;0,000346139
13-Feb-2004;;0,396019;0,504134;0,000242264;0,849619;;;;0,5175;0,182125;1,72415;;0,176783;0,180514;1,25421;0,662936;0,000346145
16-Feb-2004;;0,397061;0,505605;0,000243991;0,846918;7,92323E-05;;2,25558;0,5175;0,182615;1,72879;0,0233276;0,177258;0,180999;1,25266;0,664719;0,000347076
17-Feb-2004;;0,394439;0,504895;0,000242814;0,850575;7,92039E-05;;2,2447;0,5175;0,181735;1,72045;;0,176404;0,180126;1,26151;0,661514;0,000345402
18-Feb-2004;;0,394981;0,501968;0,000243663;0,848428;7,90624E-05;;2,24497;;0,181757;;0,023226;0,176425;0,180148;1,26312;0,661594;0,000345444
19-Feb-2004;;0,397004;0,502094;0,000247077;0,848093;7,90908E-05;;;0,5175;0,183113;1,7335;0,0233904;0,177741;0,181492;1,26027;0,66653;0,000348021
20-Feb-2004;;0,39764;0,49773;0,000248325;0,84709;7,90908E-05;;;0,5175;0,183777;1,73979;0,0234773;0,178386;0,182151;1,25495;0,668949;0,000349284
23-Feb-2004;;0,395688;0,502927;0,000248782;0,844804;7,98461E-05;;2,27947;0,5175;0,184549;1,7471;;0,179136;0,182916;1,24853;0,671759;0,000350751
24-Feb-2004;;0,395031;0,504646;0,000251393;0,844079;8,00952E-05;;2,27408;0,5175;0,184113;1,74296;0,0235204;0,178712;0,182483;1,2565;0,67017;0,000349922
25-Feb-2004;;0,396115;0,500224;0,000252193;0,844628;7,99153E-05;;;0,5175;0,183736;1,7394;0,0234689;0,178347;0,18211;1,2657;0,6688;0,000349206
26-Feb-2004;;0,398622;0,502907;0,000253539;0,840598;7,97517E-05;;;0,5175;0,185578;1,75684;0,0236928;0,180135;0,183936;1,25414;0,675505;0,000352707
27-Feb-2004;;0,39669;0,504173;0,000251492;0,839012;7,97517E-05;;;0,5175;0,185616;1,7572;0,0236938;0,180171;0,183973;1,24926;0,675642;0,000352779
1-Mar-2004;;0,396539;0,502965;0,000251095;0,840824;8,04625E-05;;2,28545;0,5175;0,185033;1,75168;0,0236189;0,179606;0,183396;1,25794;0,673521;0,000351671
2-Mar-2004;;0,397034;0,503365;0,000253893;0,838462;8,04625E-05;;2,2941;0,5175;0,185734;1,75831;0,0236951;0,180285;0,18409;1,25594;0,67607;0,000353002
3-Mar-2004;;0,399582;0,506682;0,000256653;0,82913;8,04843E-05;;2,31695;0,5175;0,187584;1,77583;0,0238831;0,182081;0,185924;1,25097;0,682805;0,000356519
4-Mar-2004;;0,398766;0,511386;0,000255102;0,827661;8,11412E-05;;2,31208;0,5175;0,18719;1,7721;;0,181699;0,185533;1,24868;0,681371;0,00035577
5-Mar-2004;;0,397789;0,517766;0,00025509;0,83238;8,11412E-05;;;0,5175;0,187562;1,77562;0,0238429;0,18206;0,185902;1,24208;0,682726;0,000356478
8-Mar-2004;;0,3961;0,512872;0,000253799;0,838329;8,10355E-05;;2,30227;0,5175;0,186395;1,76457;;0,180928;0,184746;1,25715;0,678479;0,00035426
9-Mar-2004;;0,398865;0,514351;0,000253557;0,838606;8,05319E-05;;2,3021;0,5175;0,186382;1,76444;0,0237865;0,180914;0,184732;1,24858;0,678429;0,000354234
10-Mar-2004;;0,398436;0,513043;0,000254107;0,837326;8,05259E-05;;2,31017;0,5175;0,187035;1,77063;0,0238267;0,181549;0,18538;1,23873;0,680808;0,000355476
